ID,Leaf.1.adjusted,Leaf.2.adjusted,Leaf.3.adjusted,neg_recip_L1_adj,neg_recip_L2_adj,neg_recip_L3_adj,Internode_1_day_21,Internode_2_day_21,Internode_3_day_21,Height_mm_day_21,Number_leaves_day_21,Day_germ,Ever_flowered,more_than_one_flower_per_day,flowers_per_day_greater_than_one,more_than_one_flower_on_cyme,flowers_per_cyme_greater_than_one,TwoOrMore,ThreeOrMore,Color_numeric,Cyme_length,flowers_per_day,Flowers_buds_on_cymepeduncle,Cor_Length,Cor_tissue_Length,Cor_Width,L_over_W,LV_over_L,Style_Length,Anther_stigma_position,Nectar.volume.uL,LnNectaruLPlusOne,n_flowers,Pollen_per_flower,avg.number,avg.size,Sterility
F2_324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_327,11,13,17,-0.0909090909090909,-0.0769230769230769,-0.0588235294117647,10,9,63,541,8,169.6,1,1,1.6,1,1.2,1,1,1,18.9,1.6,1.2,28.24,32.5,23.24,1.21768379664649,1.15080870344396,18.7,0.1,0.309132717113236,0.269364869957341,5,427.5,NA,NA,0
F2_328,11,13,16,-0.0909090909090909,-0.0769230769230769,-0.0625,10,13,73,542,5,177,1,0,NA,0,NA,0,0,1,21.6,1,1,27.8,31.3,20.9,1.33014354066986,1.12589928057554,14.3,0,0,0,1,NA,NA,NA,0
F2_329,11,13,15,-0.0909090909090909,-0.0769230769230769,-0.0666666666666667,12,13,77,621,4,192,1,1,1.33333333333333,1,1.33333333333333,1,1,1,26.4,1.33333333333333,1.33333333333333,27.9,30.5333333333333,18.3,1.53937339196274,1.09465889104878,16.3333333333333,0,0.0418879020478639,0.0410343579354982,3,NA,NA,NA,0
F2_330,12,14,16,-0.0833333333333333,-0.0714285714285714,-0.0625,12,13,69,490,5,117,1,0,NA,0,NA,0,0,1,25.8,1,1,27.2,30.9,21.4,1.27102803738318,1.13602941176471,16,0,0.414690230273853,0.346910588594661,1,NA,NA,NA,0
F2_331,11,13,16,-0.0909090909090909,-0.0769230769230769,-0.0625,13,12,78,609,7,130.166666666667,1,1,2.33333333333333,1,1.66666666666667,1,1,1,23.75,2.33333333333333,1.66666666666667,26.6333333333333,31.1666666666667,22.1166666666667,1.20676837966525,1.17172052974544,17.6166666666667,0.0833333333333333,0.289026524130261,0.253887301038018,6,375,159,69.50148176,0
F2_332,11,13,16,-0.0909090909090909,-0.0769230769230769,-0.0625,16,47,122,764,7,175.5,1,0,NA,0,NA,1,1,1,25.45,1,1,31.3,35.75,24.175,1.29460592215638,1.14254697574004,18.25,0,0.361283155162826,0.30842775137821,4,NA,NA,NA,0
F2_333,12,14,17,-0.0833333333333333,-0.0714285714285714,-0.0588235294117647,10,8,62,368,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_334,11,13,16,-0.0909090909090909,-0.0769230769230769,-0.0625,15,17,74,599,4,144.6,1,0,NA,0,NA,1,1,1,23,1,1,31.26,35.14,22.44,1.39728043766119,1.12450671521693,18.32,0,0.208601752198362,0.189464114719516,5,NA,NA,NA,0
F2_335,11,13,16,-0.0909090909090909,-0.0769230769230769,-0.0625,11,8,49,508,6,173.4,1,1,1.2,0,NA,1,1,1,26.38,1.2,1,28.1,34.02,24.9,1.13110288034811,1.21062699356374,17.06,0,0.610725611857856,0.476684768060812,5,191.25,NA,NA,0
F2_336,14,16,18,-0.0714285714285714,-0.0625,-0.0555555555555556,18,23,86,324,3,152.666666666667,1,0,NA,1,1.66666666666667,1,1,1,17.1666666666667,1,1.66666666666667,25.8333333333333,30.6,21.5333333333333,1.20114225477427,1.18482187134693,16,0,0.0502654824574367,0.0490429726463299,3,NA,NA,NA,0
F2_337,13,15,18,-0.0769230769230769,-0.0666666666666667,-0.0555555555555556,12,12,52,334,4,187.400000000003,1,0,NA,0,NA,1,1,1,22.8,1,1,26.64,31,21.72,1.22848237022556,1.16387097314271,16.22,0,0.168389366232413,0.15562619035379,5,NA,NA,NA,0
F2_338,12,13,16,-0.0833333333333333,-0.0769230769230769,-0.0625,13,14,60,549,7,181,1,0,NA,0,NA,0,0,1,13.3,1,1,25,28.9,19.7,1.26903553299492,1.156,14.9,0,0.0502654824574367,0.0490429726463299,1,NA,NA,NA,0
F2_339,12,14,16,-0.0833333333333333,-0.0714285714285714,-0.0625,12,14,87,505,6,181.2,1,1,1.8,1,1.6,1,1,0,19.78,1.8,1.6,25.52,29.1,18.08,1.41950435265927,1.14070596715194,15.42,0,0.0175929188601028,0.0174399549121573,5,2.5,NA,NA,0
F2_340,14,16,18,-0.0714285714285714,-0.0625,-0.0555555555555556,9,10,48,162,3,111.4,1,1,1.4,1,1.6,1,1,1,32.76,1.4,1.6,28.26,33.02,23.92,1.18434356109369,1.16897307135239,17.06,0,0.620778708349343,0.482906717918929,5,82.5,102,66.74238686,0
F2_341,11,13,16,-0.0909090909090909,-0.0769230769230769,-0.0625,11,12,54,495,4,176,1,0,NA,1,3,0,0,1,19,1,3,26.5,31.6,23,1.15217391304348,1.19245283018868,16.5,0,0.502654824574367,0.407233426760333,1,NA,NA,NA,0
F2_342,11,14,16,-0.0909090909090909,-0.0714285714285714,-0.0625,12,24,66,529,6,242.5,1,0,NA,0,NA,1,0,1,18.75,1,1,26.2,31.05,23.45,1.11989795918367,1.18502331002331,16.5,0,0.125663706143592,0.118372822714325,2,NA,NA,NA,0
F2_343,11,13,16,-0.0909090909090909,-0.0769230769230769,-0.0625,15,20,78,538,6,231,1,0,NA,1,2,1,0,1,22.2,1,2,27.35,31.2,21.75,1.25717065741603,1.14087429060927,15.55,0,0,0,2,NA,NA,NA,0
F2_344,11,13,15,-0.0909090909090909,-0.0769230769230769,-0.0666666666666667,16,31,97,702,8,98.6666666666667,1,1,1.33333333333333,1,1.33333333333333,1,1,1,23.0166666666667,1.33333333333333,1.33333333333333,27.3333333333333,31.6666666666667,22.2166666666667,1.23444721161259,1.15852780588079,17.8,0.166666666666667,0.35395277230445,0.303028293752104,6,292.5,NA,NA,0
F2_345,12,15,18,-0.0833333333333333,-0.0666666666666667,-0.0555555555555556,11,12,71,415,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_346,11,14,17,-0.0909090909090909,-0.0714285714285714,-0.0588235294117647,16,30,107,592,6,128.5,1,0,NA,0,NA,1,0,1,17.85,1,1,24.25,29.1,18.65,1.29763960852044,1.09811320754717,14.45,0,0,0,2,NA,NA,NA,0
F2_347,10,13,15,-0.1,-0.0769230769230769,-0.0666666666666667,15,23,91,699,8,203,1,0,NA,1,2,0,0,0,33.8,1,2,26,29.9,21.7,1.19815668202765,1.15,15.9,0,0,0,1,NA,NA,NA,0
F2_348,14,17,18,-0.0714285714285714,-0.0588235294117647,-0.0555555555555556,14,23,75,273,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_349,11,13,15,-0.0909090909090909,-0.0769230769230769,-0.0666666666666667,20,34,94,816,8,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_350,10,13,15,-0.1,-0.0769230769230769,-0.0666666666666667,12,15,68,600,8,190.5,1,0,NA,0,NA,1,0,1,17.35,1,1,25.15,27.8,19.1,1.3273086815831,1.10496315972552,15.25,0,0.0628318530717959,0.0609369053537217,2,NA,NA,NA,0
F2_351,12,14,16,-0.0833333333333333,-0.0714285714285714,-0.0625,15,26,96,454,6,194,1,0,NA,0,NA,1,0,1,18.65,1,1,27.6,31.25,21.65,1.27605633802817,1.13273358585859,15.9,0,0.0691150383789755,0.0668312393297206,2,NA,NA,NA,0
F2_352,11,11,15,-0.0909090909090909,-0.0909090909090909,-0.0666666666666667,6,0,11,204,9,190.400000000003,1,1,3,1,1.6,1,1,1,14.16,3,1.6,25.94,28.28,21.42,1.21482685953927,1.09118798762445,16.7,0.7,0,0,5,NA,NA,NA,1
F2_353,12,14,15,-0.0833333333333333,-0.0714285714285714,-0.0666666666666667,16,24,68,436,6,177.4,1,1,2.2,1,1.6,1,1,1,26.48,2.2,1.6,27.2,30.92,20.6,1.32551518239731,1.13789503279795,16.56,0,0.193522107461131,0.176908689843571,5,250,NA,NA,0
F2_354,11,13,16,-0.0909090909090909,-0.0769230769230769,-0.0625,10,10,68,428,9,221,1,0,NA,0,NA,1,0,1,14.4,1,1,26.1,30.5,20.75,1.25939963614312,1.16876296394369,15.65,0,0.0251327412287183,0.0248221078432733,2,NA,NA,NA,0
F2_355,12,14,17,-0.0833333333333333,-0.0714285714285714,-0.0588235294117647,16,36,116,523,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_356,13,14,17,-0.0769230769230769,-0.0714285714285714,-0.0588235294117647,23,21,100,396,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_357,12,15,16,-0.0833333333333333,-0.0666666666666667,-0.0625,17,34,91,571,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_358,12,14,17,-0.0833333333333333,-0.0714285714285714,-0.0588235294117647,29,45,169,838,6,109,1,1,1.4,1,2,1,1,1,26.86,1.4,2,27.02,30.66,20.94,1.29457024777883,1.13598928982772,15.6,0,0.0552920307031804,0.0538175349779449,5,516.25,NA,NA,0
F2_359,12,13,16,-0.0833333333333333,-0.0769230769230769,-0.0625,13,15,67,447,6,153.4,1,1,1.6,1,1.8,1,1,1,17.18,1.6,1.8,24.04,27.82,20.44,1.17593275924703,1.15774448553449,14.78,0,0,0,5,NA,NA,NA,0
F2_360,12,13,16,-0.0833333333333333,-0.0769230769230769,-0.0625,19,20,82,511,6,169.333333333333,1,1,1.83333333333333,1,1.16666666666667,1,1,1,20.6833333333333,1.83333333333333,1.16666666666667,26.25,30.4,21.4333333333333,1.23275332490903,1.15783912718626,15.6833333333333,0,0.261799387799149,0.232538787773879,6,245,166,71.0213,0
F2_361,11,13,16,-0.0909090909090909,-0.0769230769230769,-0.0625,13,13,83,515,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_362,12,14,17,-0.0833333333333333,-0.0714285714285714,-0.0588235294117647,11,21,102,482,5,192.5,1,1,1.25,0,NA,1,1,1,14.45,1.25,1,27.525,31.475,22.55,1.22326717667143,1.14402576606006,17.25,0,0.0596902604182061,0.0579766582705115,4,NA,NA,NA,0
F2_363,12,14,16,-0.0833333333333333,-0.0714285714285714,-0.0625,14,17,66,467,4,163.2,1,1,1.2,1,1.4,1,1,1,24.58,1.2,1.4,28.04,32.64,23.98,1.17080758101792,1.16431841741847,16.84,0,0.175929188601028,0.162058633888877,5,NA,NA,NA,0
F2_364,11,13,16,-0.0909090909090909,-0.0769230769230769,-0.0625,10,8,39,426,4,272,1,0,NA,0,NA,0,0,1,14.9,1,1,26.7,28.6,16.9,1.57988165680473,1.07116104868914,14.5,-0.5,0,0,1,NA,NA,NA,0
F2_365,12,13,17,-0.0833333333333333,-0.0769230769230769,-0.0588235294117647,15,26,93,413,3,123.666666666667,1,1,1.33333333333333,1,2.5,1,1,1,37.7333333333333,1.33333333333333,2.5,25.5166666666667,30.7833333333333,22.2666666666667,1.14642623903662,1.20854812053319,14.85,0,0.274365758413509,0.242448610462325,6,355,NA,NA,0
F2_366,13,15,17,-0.0769230769230769,-0.0666666666666667,-0.0588235294117647,11,11,65,259,3,131.6,1,0,NA,1,1.8,1,1,1,41.52,1,1.8,28.66,33.28,24.4,1.17779933765784,1.16137519537748,16.06,-0.1,0.628318530717959,0.487547906131043,5,NA,NA,NA,0
F2_367,11,14,16,-0.0909090909090909,-0.0714285714285714,-0.0625,19,51,120,536,4,172.5,1,1,1.5,0,NA,1,0,1,24.25,1.5,1,31,34.4,22.3,1.44644613227879,1.10967741935484,17.25,0,0.0879645943005142,0.0843086059010446,2,NA,NA,NA,0
F2_368,14,16,20,-0.0714285714285714,-0.0625,-0.05,8,3,11,57,2,127,1,0,NA,1,1.4,1,1,0,32.66,1,1.4,27.28,31.24,21.48,1.27525873343051,1.14528705382652,17.02,0,0.296566346498876,0.259719498230552,5,NA,NA,NA,0
F2_369,10,12,16,-0.1,-0.0833333333333333,-0.0625,9,13,83,513,6,130,1,0,NA,1,1.2,1,1,1,18.18,1,1.2,26.9,31.54,23.44,1.14797976062256,1.17281313555557,15.7,0,0.806760993441859,0.591535735812703,5,37.5,NA,NA,0
F2_370,12,15,19,-0.0833333333333333,-0.0666666666666667,-0.0526315789473684,14,22,89,278,3,105,1,1,1.2,1,1.6,1,1,1,37.86,1.2,1.6,26.3,29.66,19.92,1.33063262552354,1.12836093907219,15.46,0,0.0728849495632832,0.0703512347527622,5,NA,NA,NA,0
F2_371,12,13,18,-0.0833333333333333,-0.0769230769230769,-0.0555555555555556,14,21,102,301,3,174.5,1,1,1.75,1,1.75,1,1,1,20.125,1.75,1.75,25.975,30.3,20.875,1.24482592016021,1.16857332780255,16.325,0,0.0816814089933346,0.0785166906647128,4,NA,NA,NA,0
F2_372,14,17,22,-0.0714285714285714,-0.0588235294117647,-0.0454545454545455,4,3,15,60,2,178.5,1,1,1.25,1,1.5,1,1,1,30.25,1.25,1.5,26.9,31.55,22.05,1.2221881284466,1.17337889633545,15.475,0,0.075398223686155,0.0726910336217166,4,NA,NA,NA,0
F2_373,12,14,18,-0.0833333333333333,-0.0714285714285714,-0.0555555555555556,15,21,85,375,3,165.4,1,1,1.8,1,1.2,1,1,1,28.38,1.8,1.2,27.36,31.62,20.96,1.30491035928694,1.15666739441574,14.82,0,0.103044239037745,0.0980738473888641,5,92.5,NA,NA,0
F2_374,12,15,19,-0.0833333333333333,-0.0666666666666667,-0.0526315789473684,12,20,93,247,3,178.75,1,1,2.5,0,NA,1,1,1,16.9,2.5,1,26.725,30.875,21.85,1.24014961944622,1.15527245473964,16.5,0,0.128805298797182,0.121159815731471,4,NA,NA,NA,0
F2_375,12,15,19,-0.0833333333333333,-0.0666666666666667,-0.0526315789473684,20,25,104,333,3,139.8,1,0,NA,1,1.4,1,1,1,27.02,1,1.4,28.04,32.08,22.28,1.25833675353731,1.14646358080733,17.2,0,0.304106168867492,0.265517878033377,5,160,159,66.27860676,0
F2_376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_377,12,13,15,-0.0833333333333333,-0.0769230769230769,-0.0666666666666667,8,13,45,105,5,164.333333333333,1,0,NA,1,2.66666666666667,1,1,1,23.2333333333333,1,2.66666666666667,25.6666666666667,28.2666666666667,19.1333333333333,1.34744588744589,1.10101626918001,15.6,0.833333333333333,0,0,3,NA,NA,NA,1
F2_378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_379,19,20,NA,-0.0526315789473684,-0.05,NA,22,4,4,43,1,155.833333333333,1,1,1.66666666666667,1,1.16666666666667,1,1,1,19.2666666666667,1.66666666666667,1.16666666666667,23.7666666666667,28.6833333333333,21.5666666666667,1.10405460541224,1.2071810694438,15.1,0,0.247138622082397,0.220851824980212,6,527.5,NA,NA,0
F2_380,14,17,20,-0.0714285714285714,-0.0588235294117647,-0.05,18,18,39,129,2,284,1,0,NA,0,NA,0,0,1,12,1,1,23.4,28.5,20,1.17,1.21794871794872,11.6,-1,0,0,1,NA,NA,NA,0
F2_381,14,16,20,-0.0714285714285714,-0.0625,-0.05,23,21,58,177,2,168,1,0,NA,1,1.33333333333333,1,1,1,19.3,1,1.33333333333333,28.4333333333333,31.9,21.4333333333333,1.32814588649897,1.12225907202417,16.2,0,0.0502654824574367,0.0490429726463299,3,NA,NA,NA,0
F2_382,14,17,20,-0.0714285714285714,-0.0588235294117647,-0.05,16,21,45,135,2,194,1,1,1.66666666666667,0,NA,1,1,1,16.4333333333333,1.66666666666667,1,26.5,32.6333333333333,20.5,1.30272154842635,1.23504360397981,15.2666666666667,0,0.188495559215388,0.17268827134953,3,NA,NA,NA,0
F2_383,17,19,22,-0.0588235294117647,-0.0526315789473684,-0.0454545454545455,17,14,13,69,2,162,1,1,2.2,1,2.4,1,1,1,26.72,2.2,2.4,24.9,28.48,21.16,1.1797303705408,1.14475913197749,13.1,-0.3,0.198548655706875,0.181111371237116,5,541.25,191,68.10180209,0
F2_384,11,14,18,-0.0909090909090909,-0.0714285714285714,-0.0555555555555556,13,11,61,311,3,198,1,0,NA,1,2,0,0,1,20.6,1,2,30.4,33.4,22.1,1.37556561085973,1.09868421052632,16.8,0,0.339292006587698,0.292141121042272,1,NA,NA,NA,0
F2_385,16,18,20,-0.0625,-0.0555555555555556,-0.05,19,22,43,152,2,188.333333333333,1,0,NA,0,NA,1,1,1,21.3,1,1,26.1,31.1,23.0333333333333,1.13474854381492,1.19035310223015,15.9333333333333,0,0.20943951023932,0.190157037613341,3,NA,NA,NA,0
F2_386,17,19,21,-0.0588235294117647,-0.0526315789473684,-0.0476190476190476,14,14,26,83,2,283.5,1,0,NA,0,NA,1,0,1,13.35,1,1,23.85,28.35,21.1,1.13279279279279,1.18839229200366,14.95,0,0,0,2,NA,NA,NA,0
F2_387,13,16,18,-0.0769230769230769,-0.0625,-0.0555555555555556,23,31,80,325,3,133,1,1,1.6,1,1.4,1,1,1,32.18,1.6,1.4,28.92,33.24,23.94,1.21441808930931,1.15037707502856,16.86,0,0.30159289474462,0.26358881804533,5,57.5,NA,NA,0
F2_388,13,15,18,-0.0769230769230769,-0.0666666666666667,-0.0555555555555556,20,30,127,469,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_389,18,NA,NA,-0.0555555555555556,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_390,13,15,18,-0.0769230769230769,-0.0666666666666667,-0.0555555555555556,19,25,86,330,3,206,1,0,NA,0,NA,0,0,1,20.6,1,1,27.7,32.4,23.2,1.19396551724138,1.16967509025271,16.8,0,0.565486677646163,0.448196751780795,1,NA,NA,NA,0
F2_391,15,18,21,-0.0666666666666667,-0.0555555555555556,-0.0476190476190476,19,30,59,163,2,143.75,1,0,NA,1,1.5,1,1,0,28.65,1,1.5,29.1,32.925,23.475,1.2417678496708,1.13216567734022,17.275,0,0.201061929829747,0.183206106988845,4,NA,NA,NA,0
F2_392,16,19,21,-0.0625,-0.0526315789473684,-0.0476190476190476,18,27,27,119,2,175.666666666667,1,1,1.33333333333333,1,1.33333333333333,1,1,1,21.1333333333333,1.33333333333333,1.33333333333333,26.2666666666667,30.2333333333333,21.6666666666667,1.21262836590791,1.14995284326157,15.7666666666667,0,0.0502654824574367,0.0490429726463299,3,NA,NA,NA,0
F2_393,19,21,NA,-0.0526315789473684,-0.0476190476190476,NA,18,10,7,47,1,192,1,1,1.66666666666667,1,1.33333333333333,1,1,1,20.7333333333333,1.66666666666667,1.33333333333333,25.7,29.8333333333333,20.0666666666667,1.28041042466262,1.16143034114732,14.6333333333333,0,0.146607657167524,0.136807719620486,3,NA,NA,NA,0
F2_394,19,21,NA,-0.0526315789473684,-0.0476190476190476,NA,12,5,2,43,1,283,1,0,NA,0,NA,0,0,1,17.7,1,1,23.4,26.8,20.8,1.125,1.14529914529915,13.6,0,0,0,1,NA,NA,NA,0
F2_395,14,18,22,-0.0714285714285714,-0.0555555555555556,-0.0454545454545455,18,41,84,208,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_396,14,16,19,-0.0714285714285714,-0.0625,-0.0526315789473684,18,38,117,339,3,196,1,0,NA,0,NA,1,1,1,17.7,1,1,25,28.1,18.1666666666667,1.37965333754807,1.12414910764847,15.3,0,0.10471975511966,0.0995916875275973,3,NA,NA,NA,0
F2_397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_399,17,20,NA,-0.0588235294117647,-0.05,NA,14,2,1,56,1,276,1,1,3,0,NA,0,0,0,17.4,3,1,25.6,29.5,20.3,1.26108374384236,1.15234375,14.4,-0.5,0,0,1,NA,NA,NA,0
F2_400,13,16,19,-0.0769230769230769,-0.0625,-0.0526315789473684,13,25,127,357,3,162.2,1,1,2,1,1.2,1,1,1,21.72,2,1.2,26.32,30.9,23.14,1.14170798371672,1.17415483508459,16.74,0,0.625805256595087,0.486003235561107,5,368.75,NA,NA,0
F2_401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_402,14,16,19,-0.0714285714285714,-0.0625,-0.0526315789473684,17,34,139,296,3,183.5,1,1,1.5,0,NA,1,0,1,18.45,1.5,1,27.25,31.9,21.85,1.24733975701718,1.17047658817824,16.65,0,0.389557489045134,0.328985343252522,2,NA,NA,NA,0
F2_403,16,18,21,-0.0625,-0.0555555555555556,-0.0476190476190476,21,14,55,133,2,186,1,0,NA,0,NA,0,0,1,20.9,1,1,27.7,31,21.2,1.30660377358491,1.11913357400722,17.6,0,0,0,1,NA,NA,NA,0
F2_404,14,18,19,-0.0714285714285714,-0.0555555555555556,-0.0526315789473684,16,42,97,283,3,219.666666666667,1,1,1.66666666666667,0,NA,1,1,1,20.1333333333333,1.66666666666667,1,28.1666666666667,32.2333333333333,23.4333333333333,1.20393215152849,1.14427042439696,16.1,0,0.410501440069066,0.343945272422928,3,NA,NA,NA,0
F2_405,14,16,19,-0.0714285714285714,-0.0625,-0.0526315789473684,19,26,120,325,3,155.75,1,1,1.5,1,1.5,1,1,0,33.45,1.5,1.5,26.15,30.225,21.4,1.22549759932988,1.15667368944773,16.8,0,0.116238928182822,0.109964934398191,4,NA,NA,NA,0
F2_406,15,17,21,-0.0666666666666667,-0.0588235294117647,-0.0476190476190476,13,14,27,95,2,208,1,0,NA,0,NA,0,0,1,16.8,1,1,24,26.9,16.9,1.42011834319527,1.12083333333333,14.6,0,0,0,1,NA,NA,NA,0
F2_407,15,18,19,-0.0666666666666667,-0.0555555555555556,-0.0526315789473684,24,73,82,251,3,174.8,1,0,NA,1,1.2,1,1,0,25.26,1,1.2,29.06,33.36,22.8,1.27586867207339,1.14790915801976,18.44,0.3,0.130690254389335,0.122828290826964,5,NA,NA,NA,0
F2_408,16,18,19,-0.0625,-0.0555555555555556,-0.0526315789473684,8,1,1,42,3,162.6,1,1,1.4,1,1.6,1,1,1,17.1,1.4,1.6,26.02,28.86,19.48,1.34770739615753,1.11091932889277,15.56,1,0,0,5,3.75,19,62.04000812,1
F2_409,14,17,19,-0.0714285714285714,-0.0588235294117647,-0.0526315789473684,15,25,81,214,3,290,1,1,1.5,1,2,1,0,1,16.3,1.5,2,24.7,28.2,18.9,1.32857507733348,1.14247289784003,15.15,0,0.0439822971502571,0.0430425325640523,2,NA,NA,NA,0
F2_410,15,16,19,-0.0666666666666667,-0.0625,-0.0526315789473684,14,21,56,256,3,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
F2_411,13,15,18,-0.0769230769230769,-0.0666666666666667,-0.0555555555555556,16,26,131,506,4,163,1,1,1.4,1,1.2,1,1,1,22.4,1.4,1.2,27.5,32.1,21.72,1.26529935498718,1.16878191524494,16.62,0,0.193522107461131,0.176908689843571,5,77.5,NA,NA,0
F2_412,15,18,20,-0.0666666666666667,-0.0555555555555556,-0.05,10,15,75,192,2,154,1,0,NA,0,NA,1,0,1,20.5,1,1,25.3,29,21.35,1.18506208591111,1.14634413138937,15.6,0,0.226194671058465,0.203915610437859,2,NA,NA,NA,0
F2_413,15,17,19,-0.0666666666666667,-0.0588235294117647,-0.0526315789473684,16,23,67,217,3,166.2,1,1,1.2,0,NA,1,1,1,19.62,1.2,1,28.24,32.2,22.92,1.24011855786877,1.14088259749261,17.6,0,0.271433605270158,0.240145086876191,5,NA,NA,NA,0
F2_414,15,17,19,-0.0666666666666667,-0.0588235294117647,-0.0526315789473684,12,15,44,163,3,178.666666666667,1,1,2,1,1.33333333333333,1,1,0,23.1,2,1.33333333333333,29.0666666666667,33.3333333333333,22.7333333333333,1.27963197300432,1.14868797894997,18.3666666666667,0,0.0921533845053006,0.0881513294600411,3,NA,NA,NA,0
F2_415,15,15,18,-0.0666666666666667,-0.0666666666666667,-0.0555555555555556,10,88,84,257,3,95,1,0,NA,1,3,0,0,1,21,1,3,25.7,29.8,22.2,1.15765765765766,1.15953307392996,16.3,0,0.163362817986669,0.151314792199262,1,NA,NA,NA,0
F2_416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
F2_417,14,16,19,-0.0714285714285714,-0.0625,-0.0526315789473684,19,18,85,269,3,123.166666666667,1,1,1.33333333333333,1,1.5,1,1,1,25.9833333333333,1.33333333333333,1.5,25.6333333333333,29.8666666666667,21.55,1.2001914872813,1.16545336033491,16.35,0.0833333333333333,0.356047167406843,0.304573973136583,6,NA,NA,NA,0
F2_418,14,15,17,-0.0714285714285714,-0.0666666666666667,-0.0588235294117647,15,7,77,427,6,174.5,1,0,NA,1,2,1,0,1,33.4,1,2,27.7,32.45,22.4,1.23754789272031,1.17133341154693,14.55,-0.25,0.138230076757951,0.129474491682205,2,NA,NA,NA,0
F2_419,17,19,NA,-0.0588235294117647,-0.0526315789473684,NA,2,2,1,43,2,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
